SC_CODE,SC_NAME,SC_GROUP,SC_TYPE,OPEN,HIGH,LOW,CLOSE,LAST,PREVCLOSE,NO_TRADES,NO_OF_SHRS,NET_TURNOV,TDCLOINDI,ISIN_CODE,TRADING_DATE,FILLER2,FILLER3
514167,GANESH ECOSP,A ,Q,1250.00,1273.95,1238.95,1270.85,1255.65,1246.55,316,2054,2591697.00,,INE845D01014,19-Jun-24,,
514171,CEETA IND.  ,XT,Q,35.70,35.70,32.50,34.50,34.50,34.00,24,4450,154970.00,,INE760J01012,19-Jun-24,,
514175,VARDHMAN POL,B ,Q,11.47,11.47,10.65,10.83,10.85,10.93,179,27018,292213.00,,INE835A01029,19-Jun-24,,
514183,BLACKROSE   ,X ,Q,136.00,142.50,134.20,139.20,139.20,134.15,1166,92495,12851493.00,,INE761G01016,19-Jun-24,,
514197,ST CORP     ,X ,Q,32.09,32.74,28.89,28.95,28.95,32.09,1642,324984,9453472.00,,INE110Q01023,19-Jun-24,,
514223,RAMGOPAL POL,X ,Q,4.97,4.97,4.70,4.97,4.97,4.99,12,1107,5500.00,,INE410D01017,19-Jun-24,,
514234,SANGAM INDIA,B ,Q,433.25,437.80,420.70,425.60,424.30,434.35,504,6281,2699369.00,,INE495C01010,19-Jun-24,,
514238,MKVENTURES  ,X ,Q,2534.95,2550.00,2440.00,2477.70,2440.00,2547.50,79,902,2273537.00,,INE874A01010,19-Jun-24,,
514240,KUSHIND     ,XT,Q,14.83,14.83,14.83,14.83,14.83,15.13,26,2161,32047.00,,INE979D01011,19-Jun-24,,
514248,SREECHEM RES,P ,Q,69.05,69.05,67.10,67.20,67.20,70.01,16,2900,196256.00,,INE377C01010,19-Jun-24,,
514264,SEASONS TEXT,X ,Q,17.93,18.49,17.62,18.12,18.49,17.94,11,2130,37813.00,,INE707B01010,19-Jun-24,,
514266,ZENITH FIBRE,X ,Q,79.02,80.00,79.00,79.30,79.30,80.50,17,394,31333.00,,INE106C01013,19-Jun-24,,
514272,BHILWARA SP.,X ,Q,118.00,119.00,116.00,116.90,118.75,118.00,26,4790,561567.00,,INE436C01014,19-Jun-24,,
514274,AARVEE DENIM,B ,Q,28.99,29.00,26.91,28.45,28.50,27.81,144,18981,532500.00,,INE273D01019,19-Jun-24,,
514280,SANRHEA TECH,XT,Q,185.45,185.65,180.00,182.20,180.00,176.85,37,1133,208565.00,,INE589J01015,19-Jun-24,,
514286,ASHIMA LTD. ,B ,Q,38.89,39.75,38.53,38.93,39.00,38.27,1412,327095,12798467.00,,INE440A01010,19-Jun-24,,
514300,PIONEER EMB ,B ,Q,50.71,50.71,49.00,49.11,49.11,48.06,104,6734,333576.00,,INE156C01018,19-Jun-24,,
514302,VIPPY SPIN. ,X ,Q,166.00,166.35,160.05,164.00,164.00,165.50,40,2607,425911.00,,INE660D01017,19-Jun-24,,
514312,JAY HIND SYN,X ,Q,30.50,31.99,30.50,31.94,31.94,31.99,22,2693,82572.00,,INE156E01014,19-Jun-24,,
514316,RAGHUVIR SYN,X ,Q,121.00,122.00,121.00,121.00,121.00,121.30,63,6218,753317.00,,INE969C01022,19-Jun-24,,
514322,KAMADGIRI   ,X ,Q,74.50,74.50,67.75,67.79,67.75,71.28,60,9864,673332.00,,INE535C01013,19-Jun-24,,
514324,OMNITEX IND.,XT,Q,161.00,170.00,161.00,161.00,161.00,168.80,4,326,52495.00,,INE814D01010,19-Jun-24,,
514326,PATSPIN INDI,X ,Q,13.30,13.50,12.86,13.05,13.05,13.30,60,20072,263884.00,,INE790C01014,19-Jun-24,,
514330,ONEGLOBAL   ,XT,Q,124.82,124.82,124.82,124.82,124.82,122.38,39,215987,26959497.00,,INE670O01013,19-Jun-24,,
514332,NEOINFRA    ,X ,Q,18.40,18.40,17.52,17.52,17.52,17.50,16,1975,34946.00,,INE216I01017,19-Jun-24,,
514348,WINSOME YRN ,T ,Q,3.50,3.60,3.50,3.56,3.56,3.56,19,6769,23849.00,,INE784B01035,19-Jun-24,,
514354,PREMIER POLY,B ,Q,218.00,229.00,213.05,214.85,215.00,218.60,745,19641,4304692.00,,INE309M01012,19-Jun-24,,
514358,EVERFIN     ,XT,Q,173.38,173.38,165.13,173.38,173.38,165.13,182,12052,2080998.00,,INE339D01034,19-Jun-24,,
514360,KRRAIL      ,B ,Q,486.50,486.50,438.15,446.70,448.90,480.70,1199,23270,10657643.00,,INE078T01026,19-Jun-24,,
514378,YARN SYNDICA,X ,Q,38.50,40.43,37.26,38.19,37.61,38.51,73,10549,413780.00,,INE564C01013,19-Jun-24,,
514400,GARWARE SYN.,X ,Q,19.98,19.98,18.55,18.80,18.80,19.50,10,493,9641.00,,INE340D01016,19-Jun-24,,
514402,ECOHOTELS   ,XT,Q,50.60,50.65,50.60,50.65,50.65,49.66,16,5401,273555.00,,INE638N01012,19-Jun-24,,
514412,SARUPINDUS  ,XT,Q,40.21,40.21,38.80,39.02,38.80,38.30,4,305,11901.00,,INE305D01019,19-Jun-24,,
514418,MANORG      ,T ,Q,366.00,387.35,366.00,373.45,370.00,376.00,58,1548,575323.00,,INE370D01013,19-Jun-24,,
514428,HINDU.ADHESI,X ,Q,377.00,380.00,375.05,378.35,376.45,379.50,82,2587,973595.00,,INE074C01013,19-Jun-24,,
514442,SRI KPR IND ,X ,Q,38.99,38.99,37.02,37.98,38.00,38.02,81,9122,344410.00,,INE009C01019,19-Jun-24,,
514448,JYOTI RESINS,B ,Q,1454.00,1479.80,1440.10,1442.60,1445.85,1443.85,1377,24061,34936013.00,,INE577D01013,19-Jun-24,,
514450,MAHA.RUBTECH,B ,Q,210.50,210.50,205.80,207.65,209.50,209.90,27,203,42505.00,,INE112D01035,19-Jun-24,,
514454,SOUTH.LATEX ,X ,Q,27.93,29.32,27.93,28.01,28.00,27.93,5,639,17865.00,,INE410M01018,19-Jun-24,,
514460,OSWAL YARNS ,XT,Q,16.01,16.81,16.01,16.01,16.01,16.01,8,1343,21505.00,,INE670H01017,19-Jun-24,,
514470,WIMSOME TEXT,X ,Q,82.00,82.46,78.24,80.63,80.63,81.24,144,17046,1369556.00,,INE837B01031,19-Jun-24,,
515008,MOD.INSUL.  ,X ,Q,123.95,125.50,121.00,121.30,121.30,123.35,368,60765,7476824.00,,INE219W01012,19-Jun-24,,
515030,ASAHI IN.GLA,A ,Q,676.40,690.00,658.00,669.40,669.40,669.95,4420,63679,42850950.00,,INE439A01020,19-Jun-24,,
515037,MURD.CERAM  ,B ,Q,49.77,49.77,47.05,48.34,48.00,47.62,519,38881,1903711.00,,INE692B01014,19-Jun-24,,
515043,SAINT-GOBAIN,B ,Q,133.95,135.70,132.40,134.10,134.10,133.30,1285,122399,16476963.00,,INE068B01017,19-Jun-24,,
515055,ANANTRAJ    ,A ,Q,444.80,453.00,430.00,441.75,441.50,443.30,3917,155852,68942091.00,,INE242C01024,19-Jun-24,,
515059,MADHUS.IND. ,X ,Q,65.87,65.87,63.10,63.24,63.15,63.97,28,611,38891.00,,INE469C01023,19-Jun-24,,
515085,RESTILE CER.,XT,Q,5.33,5.33,4.84,4.99,4.99,5.09,33,16066,78129.00,,INE298E01022,19-Jun-24,,
515093,MADHAV MARB.,T ,Q,42.99,42.99,42.20,42.50,42.50,43.00,6,552,23412.00,,INE925C01016,19-Jun-24,,
515127,RAMASIGNS   ,X ,Q,2.30,2.31,2.29,2.30,2.30,2.25,33,100654,231699.00,,INE650D01026,19-Jun-24,,
515145,HIND.NAT.GLS,T ,Q,20.15,20.55,19.95,20.07,19.95,21.00,42,20105,404003.00,,INE952A01022,19-Jun-24,,
515147,HALDYN GLASS,X ,Q,144.05,145.95,140.00,141.15,141.65,143.60,431,40074,5662045.00,,INE506D01020,19-Jun-24,,
516003,DUROPLY     ,X ,Q,319.50,319.50,304.50,311.90,313.00,309.15,119,6979,2165331.00,,INE932D01010,19-Jun-24,,
516016,SHREYANS IND,B ,Q,310.00,312.05,290.10,292.40,294.10,305.65,856,17276,5219210.00,,INE231C01019,19-Jun-24,,
516020,AGIO PAPER  ,XT,Q,4.43,4.43,4.43,4.43,4.43,4.35,6,2063,9139.00,,INE112C01011,19-Jun-24,,
516022,STAR PAPER  ,B ,Q,264.00,264.00,250.45,256.40,256.20,260.60,148,2646,673032.00,,INE733A01018,19-Jun-24,,
516030,PAKKA       ,B ,Q,261.00,261.90,252.30,254.20,255.60,258.95,822,24228,6197093.00,,INE551D01018,19-Jun-24,,
516032,TAHMARENT   ,XT,Q,14.67,14.67,14.67,14.67,14.67,14.39,3,3900,57213.00,,INE385D01029,19-Jun-24,,
516038,SOMA PAPERS ,XT,Q,74.80,74.80,74.73,74.73,74.73,78.66,20,781,58365.00,,INE737E01011,19-Jun-24,,
516064,ARROWGREEN  ,B ,Q,563.45,573.85,543.80,566.85,564.50,559.85,881,5991,3343694.00,,INE570D01018,19-Jun-24,,
516072,VISHNU CHEM ,B ,Q,390.85,461.00,380.00,426.15,426.15,389.70,1870,63932,27359908.00,,INE270I01022,19-Jun-24,,
516078,JUMBO BAG   ,X ,Q,41.03,41.50,40.65,40.88,40.70,41.03,36,2239,92157.00,,INE699D01015,19-Jun-24,,
516082,N.R.AGARWAL ,B ,Q,457.10,460.55,451.60,452.30,452.30,455.45,22,375,172022.00,,INE740D01017,19-Jun-24,,
516092,3PLAND      ,B ,Q,30.76,31.05,30.19,30.51,30.50,30.76,95,5325,163550.00,,INE105C01023,19-Jun-24,,
516096,SANGAL PAPER,X ,Q,227.00,228.00,208.50,210.65,213.00,219.20,14,872,197239.00,,INE384D01022,19-Jun-24,,
516098,VENTURA TEXL,X ,Q,15.96,15.96,14.54,15.01,14.80,15.30,143,16398,252380.00,,INE810C01044,19-Jun-24,,
516106,SH.KARTHIK P,X ,Q,11.00,11.00,10.30,10.78,10.81,10.78,62,3528,38043.00,,INE538D01015,19-Jun-24,,
516108,S.I.PAPER   ,X ,Q,94.05,94.05,92.00,92.42,92.36,93.94,116,18483,1707161.00,,INE088G01014,19-Jun-24,,
516110,FAMILYCARE  ,X ,Q,7.67,7.75,7.42,7.57,7.57,7.67,464,126730,961596.00,,INE146N01016,19-Jun-24,,
517015,VINDHYA TELE,B ,Q,2415.20,2415.50,2334.25,2343.15,2335.45,2408.45,391,2173,5138585.00,,INE707A01012,19-Jun-24,,
517035,RIR         ,XT,Q,2010.10,2010.10,1925.05,2005.40,2010.00,1914.40,1733,26062,51946900.00,,INE302D01016,19-Jun-24,,
517041,ADORWELDING ,B ,Q,1349.65,1413.25,1337.00,1345.75,1340.05,1349.65,698,5122,7006148.00,,INE045A01017,19-Jun-24,,
517044,INT.DATA MAN,XT,Q,27.14,27.14,27.14,27.14,27.14,27.69,6,165,4478.00,,INE649R01010,19-Jun-24,,
517059,SALZER ELEC ,B ,Q,884.55,942.00,860.10,918.25,924.35,874.75,4355,51654,46601975.00,,INE457F01013,19-Jun-24,,
517063,JETINFOTRAN ,X ,Q,57.45,57.45,55.05,56.85,56.85,56.94,17,691,39303.00,,INE919C01019,19-Jun-24,,
517096,APLAB LTD.  ,X ,Q,83.10,84.99,81.05,82.02,83.50,82.61,62,6734,559858.00,,INE273A01015,19-Jun-24,,
517119,PCS TECH    ,XT,Q,25.98,26.09,24.63,25.75,26.09,24.85,92,10865,279151.00,,INE834B01012,19-Jun-24,,
517146,USHA MART.LT,A ,Q,398.10,402.45,386.00,389.20,389.85,396.15,1490,23421,9169682.00,,INE228A01035,19-Jun-24,,
517166,SPEL SEMICON,X ,Q,148.75,152.80,148.50,152.80,152.80,145.55,1750,212856,32406094.00,,INE252A01019,19-Jun-24,,
517168,SUBROS LTD. ,B ,Q,662.85,669.65,647.70,660.15,660.00,649.60,1244,20872,13783689.00,,INE287B01021,19-Jun-24,,
517170,EDVENSWA    ,X ,Q,60.85,60.85,58.90,59.17,59.15,59.11,136,19307,1153474.00,,INE125G01014,19-Jun-24,,
517174,HONEYWELL   ,A ,Q,57849.90,57849.95,55060.95,55211.05,55191.15,56914.70,76,86,4803259.00,,INE671A01010,19-Jun-24,,
517201,SWITCH.TECH.,XT,Q,82.56,82.56,75.05,75.61,75.05,79.00,20,897,68818.00,,INE311D01017,19-Jun-24,,
517206,LUMAX IND   ,B ,Q,2806.70,2969.80,2802.85,2841.15,2838.60,2847.85,189,915,2634094.00,,INE162B01018,19-Jun-24,,
517214,DIGISPICE   ,B ,Q,38.21,39.00,36.26,36.39,36.53,37.62,518,112153,4201515.00,,INE927C01020,19-Jun-24,,
517236,CALCOM VISIO,X ,Q,138.15,140.45,129.00,132.70,132.70,138.15,197,21500,2906722.00,,INE216C01010,19-Jun-24,,
517238,DYNAVISION  ,XT,Q,269.95,284.95,267.00,283.00,283.00,280.00,34,1686,463611.00,,INE083E01010,19-Jun-24,,
517246,BCC FUBA    ,X ,Q,62.90,62.90,59.50,61.19,61.35,61.17,197,20132,1227709.00,,INE788D01016,19-Jun-24,,
517258,PRECISION EL,XT,Q,144.15,145.90,139.15,139.85,142.95,146.45,113,6514,918634.00,,INE143C01024,19-Jun-24,,
517264,FINELINE CI ,XT,Q,81.65,81.65,75.35,75.43,79.00,79.30,16,1589,121205.00,,INE087E01011,19-Jun-24,,
517271,HBL P SYS   ,A ,Q,521.60,523.05,503.35,506.65,506.65,512.10,10087,260373,133542450.00,,INE292B01021,19-Jun-24,,
517273,S&S POWER SW,T ,Q,293.00,293.00,283.10,283.10,283.10,288.85,18,5988,1738977.00,,INE902B01017,19-Jun-24,,
517288,GUJARATPOLY ,XT,Q,101.78,104.00,99.00,102.96,103.00,101.78,120,11697,1182995.00,,INE541F01022,19-Jun-24,,
517300,GUJ.IND.POW.,B ,Q,254.75,270.00,242.45,264.35,264.35,252.85,13020,428234,111371252.00,,INE162A01010,19-Jun-24,,
517334,MOTHERSON   ,A ,Q,181.45,184.40,177.00,182.30,182.30,180.30,11871,1648241,298913987.00,,INE775A01035,19-Jun-24,,
517344,MINDTECK (I),B ,Q,292.60,309.00,291.75,298.65,298.00,294.15,1464,46885,14245939.00,,INE110B01017,19-Jun-24,,
517354,HAVELLSINDIA,A ,Q,1838.05,1839.20,1806.65,1816.00,1815.00,1827.60,2557,16044,29217709.00,,INE176B01034,19-Jun-24,,
517356,ACI INFOCOM ,XT,Q,2.03,2.14,2.03,2.03,2.03,2.13,409,527057,1082582.00,,INE167B01025,19-Jun-24,,
517360,SBEC SYSTEMS,X ,Q,26.50,26.50,25.72,25.81,26.49,26.50,11,196,5169.00,,INE689V01018,19-Jun-24,,
517370,INCAP LTD.  ,XT,Q,66.88,66.88,66.88,66.88,66.88,68.24,10,420,28089.00,,INE437C01012,19-Jun-24,,
517372,GUJ.INTRUX  ,X ,Q,393.95,395.00,376.00,389.35,390.00,388.75,196,6451,2480000.00,,INE877E01015,19-Jun-24,,
517380,IGARSHI MOT ,B ,Q,544.15,544.15,524.75,526.60,524.75,544.15,264,2674,1420756.00,,INE188B01013,19-Jun-24,,
517385,SYMPHONY    ,A ,Q,1230.05,1236.50,1183.20,1218.15,1232.00,1228.85,1034,9385,11359527.00,,INE225D01027,19-Jun-24,,
517393,VINTRON INF.,XT,Q,35.73,35.73,34.70,34.70,34.70,35.03,105,68073,2415832.00,,INE043B01028,19-Jun-24,,
517397,PAN ELECTR. ,XT,Q,70.21,73.72,70.21,73.72,73.72,70.21,29,1915,141155.00,,INE648E01010,19-Jun-24,,
517399,VXL INSTRUM.,XT,Q,3.97,4.04,3.97,4.04,4.04,3.97,13,9130,36442.00,,INE756A01019,19-Jun-24,,
517411,SHYAM TELEC.,T ,Q,17.94,17.95,17.50,17.80,17.80,17.10,38,5088,90428.00,,INE635A01023,19-Jun-24,,
517415,LEE&NEE SOFT,X ,Q,11.10,11.10,10.70,10.84,10.85,10.81,105,26752,289502.00,,INE791B01014,19-Jun-24,,
517417,PATEL AIRTEM,X ,Q,719.70,775.00,678.10,748.95,748.95,699.85,3327,148287,110246117.00,,INE082C01024,19-Jun-24,,
517421,BFLYGANDHI  ,B ,Q,756.95,766.20,728.00,737.00,729.60,736.10,455,2973,2232521.00,,INE295F01017,19-Jun-24,,
517423,INTEG.SWITCH,XT,Q,198.10,198.10,198.10,198.10,198.10,194.25,12,3013,596875.00,,INE0IPL01018,19-Jun-24,,
517431,NARMADA MACP,XT,Q,18.41,18.41,18.41,18.41,18.41,18.78,2,100,1841.00,,INE060D01010,19-Jun-24,,
517437,DUTRON POLY.,X ,Q,191.25,191.25,171.55,177.80,177.80,189.80,131,4544,808503.00,,INE940C01015,19-Jun-24,,
517447,R.S.SOFTWARE,T ,Q,199.70,201.05,199.70,201.05,201.05,191.50,150,30473,6117197.00,,INE165B01029,19-Jun-24,,
517449,MAGNA ELECTR,X ,Q,462.20,471.00,458.05,459.00,459.00,460.40,103,8953,4136446.00,,INE437D01010,19-Jun-24,,
517467,MARSONS     ,Z ,Q,73.92,73.92,73.92,73.92,73.92,75.42,84,29196,2158168.00,,INE415B01044,19-Jun-24,,
517477,ELNET TECH. ,X ,Q,335.65,336.50,331.00,334.10,331.00,331.00,61,2571,855811.00,,INE033C01019,19-Jun-24,,
517494,ACCEL       ,XT,Q,23.00,23.00,22.00,22.64,23.00,22.89,121,33776,766402.00,,INE258C01038,19-Jun-24,,
517498,WEBELSOLAR  ,T ,Q,615.55,625.90,598.00,598.80,598.80,615.90,1206,24233,14641951.00,,INE855C01015,19-Jun-24,,
517500,ROTO PUMPS  ,B ,Q,507.80,507.80,478.45,487.65,487.65,497.85,1994,43008,21096548.00,,INE535D01029,19-Jun-24,,
517506,TTK PRESTIGE,A ,Q,762.05,766.00,753.00,757.55,757.00,758.00,1175,11374,8634352.00,,INE690A01028,19-Jun-24,,
517514,DHINDIA     ,X ,Q,105.50,109.70,104.30,106.30,106.30,105.80,85,4231,452874.00,,INE589D01018,19-Jun-24,,
517522,RAJ GLO WIR ,A ,Q,575.00,575.00,555.80,556.65,560.55,568.00,1128,10175,5707303.00,,INE451D01029,19-Jun-24,,
517530,SURANATP    ,B ,Q,20.65,21.80,19.15,21.18,21.27,20.52,1244,193384,4039575.00,,INE130B01031,19-Jun-24,,
517536,ONWARD TECHN,B ,Q,400.05,411.70,400.05,403.85,405.50,400.60,438,6640,2700653.00,,INE229A01017,19-Jun-24,,
517544,CENTUM ELEC ,B ,Q,1760.00,1760.00,1664.00,1670.20,1668.90,1701.00,376,1639,2753900.00,,INE320B01020,19-Jun-24,,
517546,ALFA TRANSFO,XT,Q,96.04,96.04,96.04,96.04,96.04,98.00,102,5621,539840.00,,INE209C01015,19-Jun-24,,
517554,NHCFOODS    ,X ,Q,45.50,46.79,44.07,44.41,44.20,44.79,298,48829,2193529.00,,INE141C01028,19-Jun-24,,
517556,PVP VENT LTD,B ,Q,29.60,29.60,27.25,27.26,27.28,28.68,538,154112,4239909.00,,INE362A01016,19-Jun-24,,
517562,TRIGYN TECH ,B ,Q,129.15,133.00,127.75,128.15,128.15,131.25,736,42326,5463393.00,,INE948A01012,19-Jun-24,,
517569,KEI INDUST. ,A ,Q,4695.20,4703.95,4424.10,4436.05,4436.05,4692.20,7652,25715,116506121.00,,INE878B01027,19-Jun-24,,
518011,KEERTHI     ,X ,Q,124.65,145.00,119.50,120.05,120.00,124.65,26,659,86292.00,,INE145L01012,19-Jun-24,,
518017,BHEEMA CEM  ,Z ,Q,24.25,24.25,23.06,23.85,24.10,24.27,133,35852,836805.00,,INE333H01020,19-Jun-24,,
518075,SURAJ PRODUC,Z ,Q,772.00,797.50,766.00,774.15,790.00,797.80,254,3998,3105115.00,,INE069E01019,19-Jun-24,,
518091,ANJANI PORTL,B ,Q,202.20,207.05,196.50,199.25,198.75,202.40,176,7981,1595569.00,,INE071F01012,19-Jun-24,,
519003,MODINATURAL ,X ,Q,231.95,231.95,223.50,231.75,231.50,227.80,87,6113,1402872.00,,INE537F01012,19-Jun-24,,
519014,PRASANT IND.,XT,Q,13.60,13.60,13.60,13.60,13.60,13.00,1,1,13.00,,INE100E01012,19-Jun-24,,
519064,KHANDEL. EXT,X ,Q,62.25,72.60,62.25,67.25,67.25,66.02,9,197,12729.00,,INE687W01010,19-Jun-24,,
519091,TASTY BITE  ,B ,Q,10947.95,11003.30,10750.15,10842.45,10900.00,10749.00,191,375,4072880.00,,INE488B01017,19-Jun-24,,
519097,RITESH INTER,X ,Q,27.09,28.00,26.10,26.93,26.93,27.05,93,3751,101193.00,,INE534D01014,19-Jun-24,,
519105,AVT NATURAL ,B ,Q,88.90,88.97,85.00,85.72,86.00,87.83,636,48943,4227266.00,,INE488D01021,19-Jun-24,,
519126,HIND.FOODS  ,A ,Q,507.00,507.00,494.00,496.30,494.00,500.45,307,2695,1342876.00,,INE254N01026,19-Jun-24,,
519136,NAHAR INDUST,B ,Q,130.10,130.10,124.00,128.65,129.10,129.60,434,50102,6267330.00,,INE289A01011,19-Jun-24,,
519152,VADILAL ENT ,X ,Q,3795.00,3795.00,3742.00,3780.00,3780.00,3795.00,9,40,150087.00,,INE693D01018,19-Jun-24,,
519156,VADILAL IND ,B ,Q,4546.10,4556.75,4410.90,4445.15,4444.60,4551.95,627,1919,8582737.00,,INE694D01016,19-Jun-24,,
519174,ASHIANA AGRO,X ,Q,14.66,14.66,13.50,14.66,14.66,13.97,135,31131,448164.00,,INE709D01012,19-Jun-24,,
519183,ADF FOODS LT,B ,Q,225.50,227.25,220.80,225.90,226.55,223.00,189,3927,880912.00,,INE982B01027,19-Jun-24,,
519191,RGRL        ,X ,Q,8.93,8.98,8.65,8.97,8.98,8.84,186,46719,414110.00,,INE601N01010,19-Jun-24,,
519216,AJANTA SOYA ,X ,Q,28.05,28.80,27.91,28.07,28.07,28.50,596,82268,2311337.00,,INE601B01023,19-Jun-24,,
519224,WILLIAM.MAGO,B ,Q,38.75,38.87,36.93,37.11,37.03,39.08,122,15728,590830.00,,INE210A01017,19-Jun-24,,
519234,SIEL        ,X ,Q,45.55,48.75,45.55,46.11,46.11,46.00,19,479,22639.00,,INE843L01012,19-Jun-24,,
519238,SAPTARISHI A,XT,Q,31.26,34.54,31.26,31.28,31.26,32.90,60,19102,633737.00,,INE233P01017,19-Jun-24,,
519262,PRIMA AGRO L,X ,Q,28.30,28.30,26.00,26.49,26.49,26.12,14,124,3271.00,,INE297D01018,19-Jun-24,,
519285,TARAI FOODS ,Z ,Q,9.51,9.52,9.34,9.34,9.34,9.07,26,1929,18282.00,,INE906C01016,19-Jun-24,,
519287,MODERN DAIRI,X ,Q,52.50,52.50,50.50,50.75,50.75,51.73,227,51942,2657058.00,,INE617B01011,19-Jun-24,,
519295,BAMBINO AGRO,X ,Q,398.00,398.00,374.05,377.20,378.95,391.65,127,4544,1728210.00,,INE921D01013,19-Jun-24,,
519299,PRIME INDS. ,Z ,Q,212.00,212.00,202.00,208.70,208.70,209.60,149,31194,6515236.00,,INE543F01028,19-Jun-24,,
519307,VIKAS WSP   ,Z ,Q,1.65,1.65,1.65,1.65,1.65,1.58,76,180541,297892.00,,INE706A01022,19-Jun-24,,
519331,VSF PROJ    ,XT,Q,55.00,56.00,54.30,56.00,56.00,54.96,40,6160,339375.00,,INE923K01014,19-Jun-24,,
